phrase,is_price
"at ₹80733

https://croma.com/rustic-rubber-sausages",1
"loot 10561

https://croma.com/rubber-keyboard",1
"at Rs 72824

https://bit.ly//fish",1
"@ Rs.47715

https://bit.ly//for-repair-soft-chips",1
"loot 77957

https://bit.ly//metal-hat",1
"@28507

https://bit.ly//chicken",1
"Rs.21885

https://amzn.to/rubber-bike",1
"from 26205

https://amzn.to/soap",1
"at ₹8042

https://croma.com/handcrafted-frozen-fish",1
"Rs.33592

https://amazon.in/unbranded-table",1
"@ 79374

https://amzn.to/cotton-keyboard",1
"@89311

https://flipkart.com/wooden-mouse",1
"Rs 97536

https://ajio.com/soft-soap",1
"at ₹90779

https://ajio.com/new-steel-cheese",1
"from 66771

https://bit.ly//rubber-pizza",1
"at 39750

https://bit.ly//licensed-keyboard",1
"@ Rs.40003

https://ajio.com/for-repair-chicken",1
"@ 53146

https://amzn.to/used-towels",1
"loot 31083

https://bit.ly//rustic-chicken",1
"₹79982

https://flipkart.com/fantastic-chips",1
"@30471

https://ajio.com/practical-frozen-computer",1
"@ Rs.12590

https://amazon.in/ball",1
"₹43309

https://croma.com/steel-car",1
"Rs.27669

https://myntra.com/unbranded-concrete-fish",1
"@ Rs 37415

https://amazon.in/practical-gloves",1
"at Rs 10010

https://amazon.in/chair",1
"loot 48848

https://bit.ly//rubber-sausages",1
"Rs.34264

https://flipkart.com/intelligent-chicken",1
"@ 87806

https://amazon.in/new-bike",1
"at Rs 3765

https://croma.com/fresh-computer",1
"@ Rs.71080

https://croma.com/fresh-mouse",1
"Rs 53613

https://ajio.com/unbranded-frozen-soap",1
"@ 93480

https://amzn.to/steel-chicken",1
"Rs 87123

https://amzn.to/for-repair-sausages",1
"at 11784

https://amzn.to/soap",1
"@ ₹1684

https://amzn.to/awesome-rubber-bacon",1
"Rs 30482

https://amzn.to/fresh-salad",1
"Rs.874

https://flipkart.com/rustic-metal-chicken",1
"loot 7175

https://croma.com/refined-soft-shirt",1
"at 36144

https://croma.com/soft-keyboard",1
"@ 1887

https://flipkart.com/plastic-table",1
"@ 60993

https://bit.ly//awesome-concrete-keyboard",1
"loot 40665

https://ajio.com/intelligent-hat",1
"at Rs 732

https://amzn.to/frozen-soap",1
"at Rs.35483

https://bit.ly//small-metal-mouse",1
"at 59081

https://bit.ly//tasty-cheese",1
"at 12241

https://ajio.com/soft-soap",1
"@ ₹64111

https://myntra.com/used-shoes",1
"@ ₹83028

https://amazon.in/fish",1
"at Rs.88843

https://myntra.com/gently-used-soft-gloves",1
"₹99965

https://bit.ly//ergonomic-pizza",1
"Rs.17495

https://bit.ly//chips",1
"loot 33728

https://flipkart.com/table",1
"loot 99392

https://myntra.com/towels",1
"₹67966

https://bit.ly//new-computer",1
"at Rs 77608

https://bit.ly//for-repair-pants",1
"@ Rs 15009

https://bit.ly//pants",1
"at Rs 96307

https://ajio.com/concrete-salad",1
"from 99782

https://myntra.com/unbranded-salad",1
"for 71521

https://ajio.com/shoes",1
"at Rs.36278

https://bit.ly//concrete-mouse",1
"loot 13503

https://myntra.com/intelligent-soft-computer",1
"@75682

https://myntra.com/rubber-ball",1
"@ 94643

https://amzn.to/tasty-plastic-table",1
"at Rs.13213

https://croma.com/handcrafted-fresh-bike",1
"@13140

https://ajio.com/salad",1
"@ ₹78782

https://myntra.com/refined-wooden-bacon",1
"@ ₹22977

https://amazon.in/keyboard",1
"for 5242

https://amazon.in/cheese",1
"from 92659

https://ajio.com/metal-pants",1
"@ Rs 95921

https://ajio.com/keyboard",1
"at Rs 44638

https://ajio.com/bacon",1
"loot 88125

https://ajio.com/handcrafted-steel-bacon",1
"from 17412

https://myntra.com/awesome-table",1
"Rs 79732

https://bit.ly//generic-salad",1
"₹45248

https://amazon.in/computer",1
"from 34629

https://croma.com/plastic-ball",1
"at Rs 95300

https://amzn.to/rubber-chair",1
"@ Rs 83163

https://bit.ly//tuna",1
"₹64242

https://bit.ly//rubber-shirt",1
"for 13291

https://ajio.com/unbranded-steel-soap",1
"from 21957

https://croma.com/unbranded-chicken",1
"@ ₹62350

https://flipkart.com/cotton-ball",1
"Rs 1507

https://croma.com/frozen-chips",1
"@ 55044

https://amzn.to/table",1
"at ₹56787

https://bit.ly//bike",1
"@ ₹90779

https://flipkart.com/incredible-wooden-bike",1
"loot 86203

https://flipkart.com/fantastic-granite-chicken",1
"at Rs 97214

https://bit.ly//practical-frozen-bacon",1
"@13614

https://croma.com/incredible-mouse",1
"@ Rs.93170

https://flipkart.com/sausages",1
"Rs.80391

https://bit.ly//practical-steel-chips",1
"for 97008

https://ajio.com/ergonomic-wooden-pants",1
"loot 68587

https://croma.com/tuna",1
"at 15977

https://myntra.com/wooden-hat",1
"at 98132

https://croma.com/metal-chips",1
"@ Rs.40027

https://myntra.com/handcrafted-chicken",1
"at 88026

https://flipkart.com/towels",1
"at Rs.95523

https://croma.com/fantastic-wooden-hat",1
"@ 812

https://bit.ly//licensed-bike",1
"from 82193

https://amazon.in/new-sausages",1
"at Rs 67426

https://amazon.in/tuna",1
"at ₹26047

https://croma.com/intelligent-plastic-mouse",1
"Rs.85940

https://amzn.to/unbranded-hat",1
"@ ₹68243

https://flipkart.com/intelligent-steel-shirt",1
"@ 87366

https://bit.ly//unbranded-plastic-cheese",1
"loot 67079

https://amzn.to/table",1
"at 52875

https://amazon.in/keyboard",1
"@ ₹34880

https://flipkart.com/handmade-concrete-pizza",1
"Rs.96721

https://bit.ly//new-fresh-fish",1
"at ₹83251

https://amzn.to/licensed-pizza",1
"@ 45088

https://flipkart.com/gloves",1
"at 57853

https://flipkart.com/frozen-ball",1
"at Rs.22402

https://bit.ly//generic-soap",1
"@7850

https://croma.com/chips",1
"Rs 36320

https://myntra.com/concrete-bacon",1
"@ ₹21200

https://amzn.to/sleek-cotton-salad",1
"₹88794

https://amzn.to/unbranded-soap",1
"₹52474

https://flipkart.com/bike",1
"for 27914

https://bit.ly//practical-bike",1
"at Rs 1875

https://croma.com/used-soft-chicken",1
"Rs 99975

https://croma.com/tasty-mouse",1
"@ 77178

https://bit.ly//cotton-gloves",1
"@ Rs.60136

https://amzn.to/cotton-hat",1
"₹96793

https://ajio.com/sleek-cheese",1
"loot 91913

https://amzn.to/practical-soft-bike",1
"@17715

https://myntra.com/licensed-wooden-salad",1
"at 76133

https://croma.com/sleek-ball",1
"at Rs 3358

https://bit.ly//fantastic-fresh-bacon",1
"at Rs 51610

https://croma.com/handcrafted-cotton-ball",1
"@ ₹98997

https://ajio.com/fish",1
"@19961

https://myntra.com/shoes",1
"at 66125

https://amazon.in/steel-cheese",1
"at ₹81645

https://ajio.com/gorgeous-sausages",1
"@ Rs 40216

https://myntra.com/wooden-shoes",1
"Rs 9848

https://bit.ly//awesome-wooden-soap",1
"at Rs 73295

https://amazon.in/gently-used-concrete-chicken",1
"for 81738

https://croma.com/granite-chips",1
"Rs 79298

https://myntra.com/fantastic-salad",1
"from 59873

https://croma.com/cotton-ball",1
"at ₹9281

https://croma.com/ergonomic-shoes",1
"Rs.48160

https://croma.com/towels",1
"@ Rs.2536

https://amazon.in/hat",1
"Rs 35366

https://bit.ly//sleek-mouse",1
"Rs.50427

https://croma.com/steel-ball",1
"at Rs.43792

https://ajio.com/practical-chicken",1
"at 23654

https://amazon.in/soft-pizza",1
"for 67331

https://myntra.com/incredible-chips",1
"at Rs.15366

https://amzn.to/rubber-shirt",1
"@ ₹63544

https://ajio.com/soft-table",1
"@ Rs.95040

https://flipkart.com/gorgeous-rubber-pizza",1
"@ Rs.8150

https://flipkart.com/practical-granite-sausages",1
"@ 5040

https://ajio.com/fantastic-rubber-chips",1
"₹26009

https://myntra.com/pizza",1
"at 99179

https://amzn.to/handmade-hat",1
"Rs.32359

https://amazon.in/awesome-table",1
"@ Rs 49046

https://amzn.to/licensed-bike",1
"@ Rs 97731

https://amzn.to/gently-used-hat",1
"at Rs 38191

https://croma.com/awesome-gloves",1
"Rs.63132

https://ajio.com/fantastic-fish",1
"@ 25996

https://myntra.com/generic-tuna",1
"@ 21381

https://ajio.com/used-wooden-sausages",1
"@ Rs.18590

https://amzn.to/salad",1
"@ ₹54288

https://myntra.com/car",1
"@ 94752

https://myntra.com/cheese",1
"at Rs 33789

https://ajio.com/car",1
"@ Rs.83631

https://croma.com/ball",1
"₹46869

https://flipkart.com/handmade-keyboard",1
"@41212

https://flipkart.com/hat",1
"at 57716

https://amzn.to/practical-pizza",1
"₹26576

https://ajio.com/frozen-computer",1
"@ ₹60034

https://amazon.in/chips",1
"Rs.15699

https://bit.ly//sausages",1
"@ Rs.14509

https://amazon.in/steel-chips",1
"at Rs 12266

https://croma.com/small-towels",1
"₹49190

https://bit.ly//steel-table",1
"₹70256

https://bit.ly//wooden-ball",1
"@ Rs 30962

https://amazon.in/pants",1
"@ Rs 81786

https://bit.ly//metal-pizza",1
"@ Rs 15815

https://ajio.com/gorgeous-concrete-pants",1
"@13473

https://myntra.com/granite-shirt",1
"@ 82268

https://croma.com/cotton-chair",1
"from 96260

https://croma.com/for-repair-car",1
"@ Rs.11740

https://myntra.com/concrete-shirt",1
"@ ₹79954

https://bit.ly//shirt",1
"at Rs.64933

https://croma.com/metal-car",1
"from 19763

https://amazon.in/new-fresh-shirt",1
"at 72139

https://croma.com/awesome-car",1
"Rs.44562

https://ajio.com/fresh-tuna",1
"@ 66912

https://amazon.in/generic-soft-table",1
"@ 22537

https://bit.ly//sleek-hat",1
"Rs 62871

https://amzn.to/licensed-towels",1
"@ Rs.15132

https://amazon.in/steel-fish",1
"at 51080

https://croma.com/towels",1
"from 24747

https://flipkart.com/pants",1
"@ 56

https://myntra.com/sausages",1
"@54904

https://amzn.to/refined-car",1
"at Rs.73671

https://amzn.to/generic-computer",1
"for 15479

https://flipkart.com/granite-pizza",1
"₹83540

https://ajio.com/chair",1
"at Rs.16557

https://bit.ly//new-frozen-table",1
"@ Rs.80388

https://ajio.com/generic-computer",1
"Rs 66978

https://flipkart.com/gently-used-shirt",1
"at 22202

https://ajio.com/rustic-chicken",1
"@ Rs 60851

https://ajio.com/licensed-rubber-keyboard",1
"at 17820

https://ajio.com/towels",1
"at Rs.40595

https://flipkart.com/rubber-ball",1
"@ Rs 95975

https://ajio.com/handcrafted-shirt",1
"from 70422

https://bit.ly//tasty-bike",1
"at Rs.50283

https://croma.com/soft-shirt",1
"at ₹99235

https://bit.ly//salad",1
"at Rs 26569

https://amzn.to/intelligent-granite-fish",1
"Rs 18937

https://bit.ly//concrete-gloves",1
"from 61362

https://flipkart.com/frozen-gloves",1
"at Rs.37108

https://ajio.com/towels",1
"Rs 6206

https://bit.ly//steel-pants",1
"at Rs.66212

https://amazon.in/handmade-rubber-chicken",1
"@ Rs.96325

https://ajio.com/handcrafted-concrete-soap",1
"at 14278

https://myntra.com/incredible-frozen-pants",1
"₹20953

https://ajio.com/tuna",1
"₹24595

https://ajio.com/chair",1
"at Rs 3834

https://flipkart.com/pizza",1
"@ Rs 57000

https://bit.ly//awesome-mouse",1
"@79245

https://amazon.in/fresh-hat",1
"at 81733

https://bit.ly//soft-cheese",1
"@ 21629

https://amzn.to/concrete-pizza",1
"@ 65193

https://croma.com/bike",1
"from 53484

https://myntra.com/used-mouse",1
"at Rs.13966

https://ajio.com/salad",1
"₹68850

https://flipkart.com/used-pizza",1
"@ ₹53525

https://bit.ly//rustic-concrete-soap",1
"at 69944

https://myntra.com/generic-steel-cheese",1
"at Rs.52314

https://flipkart.com/hat",1
"@ Rs 80507

https://bit.ly//steel-shoes",1
"at Rs 59337

https://amazon.in/gorgeous-cotton-salad",1
"at Rs 24657

https://amzn.to/intelligent-fresh-ball",1
"@ Rs.21293

https://flipkart.com/cotton-table",1
"@58998

https://amazon.in/new-concrete-chair",1
"@ Rs.79043

https://myntra.com/awesome-granite-tuna",1
"@ ₹65788

https://amazon.in/metal-pizza",1
"@ Rs 68284

https://amazon.in/pizza",1
"at 59185

https://myntra.com/plastic-chair",1
"@ Rs.92864

https://bit.ly//chips",1
"at 95902

https://ajio.com/car",1
"Rs 96942

https://flipkart.com/tasty-pants",1
"₹64316

https://flipkart.com/handcrafted-shirt",1
"@ Rs.31808

https://myntra.com/fish",1
"@ ₹95631

https://amzn.to/cotton-pants",1
"from 981

https://flipkart.com/frozen-cheese",1
"from 83701

https://bit.ly//gently-used-concrete-car",1
"@ ₹94532

https://myntra.com/handcrafted-plastic-pants",1
"@ Rs 81803

https://amazon.in/salad",1
"from 48100

https://amazon.in/handcrafted-frozen-towels",1
"at Rs.28959

https://amazon.in/mouse",1
"from 73369

https://myntra.com/soft-car",1
"@ Rs.20471

https://bit.ly//plastic-cheese",1
"@ 33287

https://croma.com/pizza",1
"at 1594

https://amazon.in/cotton-hat",1
"at Rs 76959

https://flipkart.com/licensed-car",1
"at 112

https://amzn.to/handmade-tuna",1
"at Rs 53286

https://croma.com/computer",1
"Rs.16105

https://flipkart.com/fish",1
"@41241

https://amazon.in/wooden-table",1
"for 2576

https://amazon.in/rustic-frozen-sausages",1
"@ 77281

https://amzn.to/frozen-sausages",1
"at 37509

https://myntra.com/towels",1
"loot 41536

https://bit.ly//rustic-rubber-bike",1
"at Rs.2525

https://ajio.com/licensed-concrete-shirt",1
"@ 13692

https://myntra.com/cotton-sausages",1
"at 52749

https://croma.com/incredible-pizza",1
"at ₹87042

https://amazon.in/awesome-pizza",1
"from 94090

https://bit.ly//tasty-bacon",1
"₹85905

https://amzn.to/sleek-wooden-hat",1
"at ₹35294

https://bit.ly//fish",1
"₹59724

https://myntra.com/hat",1
"at ₹79237

https://flipkart.com/metal-shirt",1
"@24454

https://amzn.to/sleek-frozen-car",1
"for 21582

https://amzn.to/bacon",1
"@1618

https://ajio.com/towels",1
"loot 17329

https://flipkart.com/granite-bacon",1
"from 96005

https://flipkart.com/refined-granite-tuna",1
"at Rs 91028

https://bit.ly//pants",1
"Apply Rs 2797 cpn
Metal Keyboard

https://myntra.com/metal-keyboard",0
"Apply Rs.4951 cpn
Bacon

https://myntra.com/bacon",0
"Apply Rs.2281 cpn
Used Bacon

https://myntra.com/used-bacon",0
"Apply Rs 2583 coupon
Sausages

https://croma.com/sausages",0
"Apply Rs.1557 coupon
Gorgeous Soft Chair

https://flipkart.com/gorgeous-soft-chair",0
"Apply Rs 172 cpn
Handmade Shoes

https://ajio.com/handmade-shoes",0
"Apply Rs.243 coupon
Shirt

https://bit.ly//shirt",0
"Apply Rs 2627 coupon
Sleek Computer

https://amazon.in/sleek-computer",0
"Apply Rs 470 coupon
Rustic Cheese

https://flipkart.com/rustic-cheese",0
"Apply Rs.1832 coupon
Fish

https://ajio.com/fish",0
"Apply Rs.4355 cpn
Used Chicken

https://bit.ly//used-chicken",0
"Apply Rs.1540 coupon
Soft Table

https://flipkart.com/soft-table",0
"Apply Rs 304 coupon
Gorgeous Steel Hat

https://flipkart.com/gorgeous-steel-hat",0
"Apply ₹918 cpn
Sleek Cheese

https://flipkart.com/sleek-cheese",0
"Apply ₹3573 cpn
Unbranded Chips

https://bit.ly//unbranded-chips",0
"Apply Rs.3723 cpn
Cotton Pizza

https://amzn.to/cotton-pizza",0
"Apply Rs 4446 coupon
Wooden Pants

https://croma.com/wooden-pants",0
"Apply ₹2921 coupon
Soap

https://croma.com/soap",0
"Apply ₹452 cpn
Fish

https://bit.ly//fish",0
"Apply Rs.1455 coupon
Towels

https://ajio.com/towels",0
"Apply ₹754 cpn
Intelligent Keyboard

https://amazon.in/intelligent-keyboard",0
"Apply Rs 857 cpn
Metal Hat

https://croma.com/metal-hat",0
"Apply Rs.1351 cpn
Wooden Chair

https://croma.com/wooden-chair",0
"Apply Rs 2788 coupon
Cotton Salad

https://ajio.com/cotton-salad",0
"Apply Rs 1307 coupon
Salad

https://amzn.to/salad",0
"Apply ₹4438 cpn
Steel Salad

https://flipkart.com/steel-salad",0
"Apply Rs.4319 coupon
Practical Steel Soap

https://myntra.com/practical-steel-soap",0
"Apply Rs 4949 coupon
Cotton Table

https://amzn.to/cotton-table",0
"Apply Rs 3387 cpn
Bacon

https://flipkart.com/bacon",0
"Apply Rs 2725 coupon
Cotton Chair

https://amazon.in/cotton-chair",0
"Apply ₹1992 coupon
Rustic Pizza

https://myntra.com/rustic-pizza",0
"Apply ₹4873 cpn
Tasty Gloves

https://croma.com/tasty-gloves",0
"Apply Rs 1480 coupon
Keyboard

https://amzn.to/keyboard",0
"Apply Rs 21 cpn
Frozen Mouse

https://myntra.com/frozen-mouse",0
"Apply ₹2739 coupon
Rubber Cheese

https://flipkart.com/rubber-cheese",0
"Apply ₹3870 cpn
For repair Wooden Bike

https://myntra.com/for-repair-wooden-bike",0
"Apply ₹3762 cpn
Car

https://myntra.com/car",0
"Apply Rs 1295 cpn
Handcrafted Hat

https://ajio.com/handcrafted-hat",0
"Apply Rs.1757 coupon
Intelligent Keyboard

https://myntra.com/intelligent-keyboard",0
"Apply Rs 1661 coupon
Handmade Keyboard

https://amazon.in/handmade-keyboard",0
"Apply Rs.4468 cpn
Gently Used Towels

https://myntra.com/gently-used-towels",0
"Apply Rs.3306 cpn
Hat

https://flipkart.com/hat",0
"Apply ₹1814 coupon
Cheese

https://bit.ly//cheese",0
"Apply Rs 2540 cpn
Ergonomic Car

https://bit.ly//ergonomic-car",0
"Apply Rs 1268 coupon
Fresh Bacon

https://myntra.com/fresh-bacon",0
"Apply Rs 4801 cpn
Used Concrete Chicken

https://amzn.to/used-concrete-chicken",0
"Apply Rs.4408 coupon
Sleek Chips

https://myntra.com/sleek-chips",0
"Apply ₹1286 cpn
Metal Towels

https://bit.ly//metal-towels",0
"Apply Rs.2206 coupon
Rubber Pants

https://amazon.in/rubber-pants",0
"Apply Rs.3379 coupon
Fish

https://bit.ly//fish",0
"Apply ₹3164 cpn
Generic Cotton Table

https://amazon.in/generic-cotton-table",0
"Apply Rs 152 cpn
Refined Metal Bike

https://myntra.com/refined-metal-bike",0
"Apply ₹2986 coupon
Concrete Table

https://bit.ly//concrete-table",0
"Apply Rs 2346 cpn
Pizza

https://amazon.in/pizza",0
"Apply Rs.2987 coupon
Concrete Shoes

https://bit.ly//concrete-shoes",0
"Apply Rs 3297 cpn
Soft Table

https://croma.com/soft-table",0
"Apply Rs.803 coupon
Licensed Hat

https://ajio.com/licensed-hat",0
"Apply Rs 3931 coupon
Wooden Keyboard

https://ajio.com/wooden-keyboard",0
"Apply Rs.3876 coupon
Plastic Hat

https://bit.ly//plastic-hat",0
"Apply Rs 3669 coupon
Towels

https://amazon.in/towels",0
"Apply Rs 1093 cpn
Chicken

https://ajio.com/chicken",0
"Apply Rs 3840 coupon
Gorgeous Cotton Chair

https://amazon.in/gorgeous-cotton-chair",0
"Apply Rs.1788 coupon
Chips

https://myntra.com/chips",0
"Apply Rs.4609 coupon
Intelligent Mouse

https://croma.com/intelligent-mouse",0
"Apply Rs.3316 cpn
Fresh Cheese

https://croma.com/fresh-cheese",0
"Apply Rs 543 coupon
Shirt

https://ajio.com/shirt",0
"Apply Rs.831 cpn
Towels

https://croma.com/towels",0
"Apply ₹996 cpn
Hat

https://croma.com/hat",0
